observed_at,source,team_slug,player_name,player_slug,role,start_pct,status,note
2026-08-19T0019Z,futbolfantasy,real-madrid,Vinicius Junior,vinicius-junior,starter,90,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Kylian Mbappé,kylian-mbappe,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Bernardo Silva,bernardo-silva,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Denzel Dumfries,denzel-dumfries,starter,50,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Arda Güler,arda-gler,starter,60,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Dean Huijsen,dean-huijsen,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Ibrahima Konaté,ibrahima-konate,starter,50,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Thibaut Courtois,thibaut-courtois,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Brahim Díaz,brahim-diaz,starter,50,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Jude Bellingham,jude-bellingham,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Antonio Rüdiger,antonio-rudiger,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Trent Alexander-Arnold,trent-alexander-arnold,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Álvaro F. Carreras,lvaro-fernandez-1,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Yan Diomande,yan-diomande,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Aurélien Tchouaméni,aurelien-tchouameni,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Eduardo Camavinga,eduardo-camavinga,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Carlos Espí,carlos-espi,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Andriy Lunin,andriy-lunin,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,real-madrid,Endrick,endrick,sub,10,doubt,Sobrecarga muscular Desde 14/08 (5 días) Disponible para la jornada 2
2026-08-19T0019Z,futbolfantasy,real-madrid,Ferland Mendy,ferland-mendy,sub,0,injured,Lesión en el recto femoral Desde 03/05 (108 días) Baja hasta octubre
2026-08-19T0019Z,futbolfantasy,real-madrid,Raúl Asencio,raul-asencio-1,sub,0,injured,Lesión en el recto femoral Desde 29/07 (21 días) Baja hasta mediados de septiembre
2026-08-19T0019Z,futbolfantasy,real-madrid,Éder Militão,der-milito,sub,0,injured,Lesión en el bíceps femoral Desde 21/04 (120 días) Baja hasta finales de septiembre
2026-08-19T0019Z,futbolfantasy,real-madrid,Thiago Pitarch,thiago-pitarch,sub,0,injured,Esguince de rodilla Desde 22/07 (28 días) Baja hasta mediados de septiembre
2026-08-19T0019Z,futbolfantasy,real-madrid,Rodrygo Goes,rodrygo-goes,sub,0,injured,Rotura de ligamento cruzado y menisco Desde 02/03 (170 días) Baja hasta noviembre-diciembre
2026-08-19T0019Z,futbolfantasy,real-sociedad,Carlos Soler,carlos-soler,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Sergio Gómez,sergio-gomez,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Igor Zubeldia,igor-zubeldia,starter,60,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Jon Aramburu,jon-aramburu,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Yangel Herrera,yangel-herrera,starter,50,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Ander Barrenetxea,ander-barrenetxea,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Takefusa Kubo,takefusa-kubo,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Orri Steinn Óskarsson,orri-steinn-skarsson,starter,50,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Luka Sucic,luka-sucic,starter,60,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Álex Remiro,alex-remiro,starter,90,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Jon Martín,jon-martin,starter,90,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Beñat Turrientes,benat-turrientes,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Mikel Oyarzabal,mikel-oyarzabal,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Luken Beitia,luken-beitia,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Pablo Marín,pablo-marin,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Gonçalo Guedes,goncalo-guedes,sub,30,doubt,Lesión indeterminada Desde 05/08 (14 días) Duda para la jornada 2
2026-08-19T0019Z,futbolfantasy,real-sociedad,Jon Gorrotxategi,jon-gorrotxategi,sub,30,doubt,Pubalgia Desde 16/05 (95 días) Disponible para la jornada 2
2026-08-19T0019Z,futbolfantasy,real-sociedad,Arsen Zakharyan,arsen-zakharyan,sub,20,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Aihen Muñoz,aihen-munoz,sub,20,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Job Ochieng,job-ochieng,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Unai Marrero,unai-marrero,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Jon Balda,jon-balda,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Mikel Goti,mikel-goti,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Kazunari Kita,laliga-26-27,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Jon Pacheco,jon-pacheco,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Iñaki Rupérez,inaki-ruperez,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Jon Karrikaburu,jon-karrikaburu,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,real-sociedad,Álvaro Odriozola,alvaro-odriozola,sub,0,injured,Rotura de lig. cruzado anterior Desde 21/02 (179 días) Baja hasta octubre
2026-08-19T0019Z,futbolfantasy,sevilla,Arouna Sangante,arouna-sangante,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Lucien Agoume,lucien-agoume,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Joaquín Oso,joaquin-oso,starter,60,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Gabriel Suazo,gabriel-suazo,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Odysseas Vlachodimos,odysseas-vlachodimos,starter,90,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Andrés Castrín,andres-castrin,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Jon Guridi,jon-guridi,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Juan Iglesias,juan-iglesias,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Peque,peque,starter,50,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Robbie Ure,robbie-ure,starter,50,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Miguel Sierra,miguel-sierra,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Nico Guillén,nico-guillen,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Isaac Romero,isaac-romero,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Manu Bueno,manu-bueno,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Rubén Vargas,ruben-vargas,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Julio Díaz,julio-diaz,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,José Ángel Carmona,jose-ngel-carmona,sub,20,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Fran González,fran-gonzalez-2,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Chidera Ejuke,chidera-ejuke,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Alfonso González,alfonso-gonzalez,sub,0,doubt,Lesión en el cuádriceps Desde 06/07 (44 días) Baja hasta mediados de agosto
2026-08-19T0019Z,futbolfantasy,sevilla,Adrià Pedrosa,adria-pedrosa,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Marcão,marcao,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Fábio Cardoso,fabio-cardoso,sub,0,ok,
2026-08-19T0019Z,futbolfantasy,sevilla,Kike Salas,kike-salas,sub,0,suspended,
2026-08-19T0019Z,futbolfantasy,valencia,Hugo Duro,hugo-duro,starter,60,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Jesús Vázquez,jesus-vazquez-1,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Guido Rodríguez,guido-rodriguez,starter,90,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Stole Dimitrievski,stole-dimitrievski,starter,90,ok,
2026-08-19T0019Z,futbolfantasy,valencia,José Gayà,jose-gaya,starter,60,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Justin de Haas,justin-de-haas,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Filip Ugrinic,filip-ugrinic,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,valencia,César Tárrega,cesar-tarrega,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Javi Guerra,javi-guerra-1,starter,90,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Ryunosuke Sato,ryunosuke-sato,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Pepelu,pepelu,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Dimitri Foulquier,dimitri-foulquier,sub,50,doubt,Sometido a artroscopia en la rodilla Desde 07/02 (193 días) Duda para la jornada 2
2026-08-19T0019Z,futbolfantasy,valencia,Aliou Dieng,aliou-dieng,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Rodrigo Gamón,rodrigo-gamon,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Mouctar Diakhaby,mouctar-diakhaby,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Umar Sadiq,umar-sadiq,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Arnaut Danjuma,arnaut-danjuma,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,valencia,André Almeida,andre-almeida-1,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Luis Rioja,luis-rioja,sub,20,doubt,Lesión en el cuádriceps Desde 04/08 (15 días) Duda para la jornada 2
2026-08-19T0019Z,futbolfantasy,valencia,Rubén Iranzo,ruben-iranzo,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Iker Córdoba,iker-cordoba,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Daniel Raba,daniel-raba,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Cristian Rivero,cristian-rivero,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,valencia,Sergi Canós,sergi-canos,sub,0,injured,Rotura de lig. cruzado anterior Desde 13/05 (98 días) Baja hasta diciembre
2026-08-19T0019Z,futbolfantasy,valencia,José Manuel Copete,jose-manuel-copete,sub,0,injured,Rotura de menisco Desde 25/02 (175 días) Baja hasta octubre
2026-08-19T0019Z,futbolfantasy,valencia,Diego López,diego-lopez-1,sub,0,injured,Rotura de lig. cruzado anterior Desde 23/05 (88 días) Baja hasta diciembre
2026-08-19T0019Z,futbolfantasy,valencia,Alberto Mari,alberto-mari,sub,0,injured,Lesión en el bíceps femoral Desde 01/03 (171 días) Baja confirmada para la jornada 2
2026-08-19T0019Z,futbolfantasy,villarreal,Santi Comesaña,santi-comesana,starter,60,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Carlos Romero,carlos-romero,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Renato Veiga,renato-veiga,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Juan Foyth,juan-foyth,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Gerard Moreno,gerard-moreno,starter,50,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Nicolas Pépé,nicolas-pepe,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Alberto Moleiro,alberto-moleiro,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Luiz Junior,luiz-junior,starter,60,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Santiago Mouriño,santiago-mourino,starter,70,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Georges Mikautadze,georges-mikautadze,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Pape Gueye,pape-gueye,starter,80,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Ayoze Pérez,ayoze-perez,sub,50,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Carlos Macià,carlos-macia,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Péter Gulácsi,peter-gulacsi,sub,40,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Tajon Buchanan,tajon-buchanan,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Sergi Cardona,sergi-cardona,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Pau Navarro,pau-navarro,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Alex Freeman,alex-freeman,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Tani Oluwaseyi,tani-oluwaseyi,sub,30,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Ilias Akhomach,ilias-akhomach,sub,20,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Logan Costa,logan-costa,sub,20,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Willy Kambwala,willy-kambwala,sub,10,ok,
2026-08-19T0019Z,futbolfantasy,villarreal,Alassane Diatta,alassane-diatta,sub,0,suspended,
2026-08-19T0027Z,analitica,alaves,Sivera,47353,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,alaves,Abde Rebbach,183751,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,alaves,Ville Koski,106759,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,alaves,Nahuel Tenaglia,6233,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,alaves,Angel Pérez,331369,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,alaves,Antonio Blanco,162686,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,alaves,Pablo Ibáñez,139001,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,alaves,Toni Martínez,47181,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,alaves,Jonny Otto,18740,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,alaves,Mikel Rodríguez,332645,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,alaves,M. Díaz,760,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,alaves,N. Valentini,311071,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,alaves,Lucas Boyé,608,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,athletic,Unai Simón,47270,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,athletic,Yuri,47273,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,athletic,Jesús Areso,182181,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,athletic,Jauregizar,383780,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,athletic,De Galarreta,47007,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,athletic,Oihan Sancet,128398,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,athletic,Iñaki Williams,47294,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,athletic,Guruzeta,47291,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,athletic,Aitor Paredes,183849,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,athletic,Yeray,47271,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,athletic,Robert Navarro,84086,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,athletic,Nico Williams,183799,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,athletic,Laporte,622,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,atletico,Jan Oblak,29,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,atletico,Álex Grimaldo,563,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,atletico,Hancko,30399,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,atletico,Pablo Barrios,336594,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,atletico,Lookman,18767,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,atletico,Robin Le Normand,47301,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,atletico,Koke,50,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,atletico,Marc Pubill,295793,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,atletico,Álex Baena,182219,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,atletico,Julián Alvarez,6009,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,barcelona,Joan García,182718,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,barcelona,Álex Balde,161928,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,barcelona,Pau Cubarsí,396623,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,barcelona,Eric García,619,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,barcelona,Marc Bernal,433396,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,barcelona,Fermín,340626,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,barcelona,Lamine Yamal,386828,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,barcelona,Raphinha,1496,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,barcelona,Gerard Martín,181701,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,barcelona,Xavi Espart,568001,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,barcelona,Anthony Gordon,138787,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,barcelona,Koundé,1257,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,barcelona,Pedri,133609,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,betis,Álvaro Vallés,46990,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,betis,Fran García,736,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,betis,Natan,195100,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,betis,Facundo Bernal,316519,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,betis,Riquelme,136117,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,betis,Pablo Fornals,1697,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,betis,Cucho Hernández,47582,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,betis,Marc Bartra,1561,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,betis,Ángel Ortiz,334574,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,betis,Marc Roca,47341,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,betis,Antony,9971,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,betis,Diego Llorente,47302,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,celta,Ionut Radu,30765,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,celta,Marcos Alonso,2278,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,celta,Carl Starfelt,47988,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,celta,Javi Rodríguez,384135,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,celta,Sergio Carreira,157988,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,deportivo,Leo Román,179139,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,deportivo,Quagliata,127025,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,deportivo,Lucas Noubi,319512,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,deportivo,Ximo Navarro,47360,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,deportivo,Mario Soriano,161965,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,deportivo,Amatucci,346865,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,deportivo,Aubameyang,1465,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,deportivo,Bright Ede,497393,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,deportivo,Adrià Alti,162122,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,deportivo,Jensen,354754,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,deportivo,Bil Nsongo,574733,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,deportivo,Charlie Patiño,284466,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,elche,Matias Dituro,11346,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,elche,Germán Valera,161963,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,elche,Affengruber,126640,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,elche,Fede Redondo,311345,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,elche,Víctor Chust,162058,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,espanyol,Dmitrovic,2813,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,espanyol,Roger Hinojo,450716,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,espanyol,Unai Núñez,47277,doubt,33.3,,consenso 1/3
2026-08-19T0027Z,analitica,espanyol,Riedel,282054,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,espanyol,El Hilali,286601,doubt,66.7,,consenso 2/3
2026-08-19T0027Z,analitica,getafe,David Soria,47247,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,getafe,Zaid Romero,180927,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,getafe,Abdel Abqar,46813,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,getafe,Djené,47250,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,getafe,Andrés García,388013,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,getafe,Ramón Terrats,187987,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,getafe,O. Mangala,24882,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,getafe,Mario Martín,343205,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,getafe,Boselli,316516,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,getafe,Davinchi,471478,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,getafe,J. Mojica,64268,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,getafe,Enes Unal,47499,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,levante,Mathew Ryan,2741,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,levante,Manu Sánchez,64309,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,levante,Dela,734,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,levante,Aissa Mandi,1567,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,levante,Olasagasti,182603,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,levante,Hugo Sotelo,313651,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,levante,Enzo Bardeli,161893,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,levante,Iván Romero,192032,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,levante,Nacho Pérez,504605,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,levante,Brugué,47225,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,levante,Víctor García,46790,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,levante,Toljan,1118,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,levante,Kareem Tunde,579287,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,malaga,Alfonso Herrero,46843,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,malaga,José Salinas,184407,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,malaga,Einar Galilea,14470,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,malaga,Puga,185096,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,malaga,Izan Merino,394372,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,malaga,Joaquín Muñoz,60,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,malaga,Dani Lorenzo,337523,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,malaga,David Larrubia,190253,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,malaga,Ángel Recio,316115,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,malaga,Rafa Rodríguez,335221,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,malaga,Fernando Calero,47478,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,malaga,Dotor,162034,doubt,50.0,,consenso 2/4
2026-08-19T0027Z,analitica,osasuna,Sergio Herrera,46646,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,osasuna,Abel Bretones,181259,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,osasuna,Catena,47533,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,osasuna,Boyomo,279822,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,osasuna,Arguibide,421044,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,osasuna,Moncayola,46662,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,osasuna,Iker Muñoz,182621,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,osasuna,Raul Moro,264470,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,racing,Jorge Salinas,482469,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,racing,Álvaro Mantilla,181685,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,racing,Canales,1570,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,racing,Gustavo Puerta,324034,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,racing,Iñigo Vicente,47293,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,racing,Villalibre,104853,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,racing,Andrés Martín,47209,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,racing,Agirrezabala,183848,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,racing,Pablo Ramón,46734,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,racing,Manu Hernando,165713,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,racing,Sergio Martinez,643970,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,racing,Eriksson,408875,doubt,50.0,,consenso 1/2
2026-08-19T0027Z,analitica,rayo-vallecano,Batalla,11379,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,rayo-vallecano,Pathé Ciss,41552,starter,100.0,,consenso unánime
2026-08-19T0027Z,analitica,rayo-vallecano,Lejeune,18895,starter,100.0,,consenso unánime
